1,40.85089,-80.3479
1,40.85001,-80.35066
1,40.84998,-80.35119
1,40.84929,-80.35243
1,40.84948,-80.35145
1,40.85066,-80.34776
1,40.85089,-80.3479
2,40.84746,-80.34991
2,40.84936,-80.35067
2,40.84963,-80.35094
2,40.84948,-80.35145
2,40.84929,-80.35243
2,40.84718,-80.3503
2,40.84746,-80.34991
3,40.84746,-80.34991
3,40.84718,-80.3503
3,40.84431,-80.34669
3,40.84385,-80.34588
3,40.84491,-80.34647
3,40.84746,-80.34991
4,40.84491,-80.34647
4,40.84385,-80.34588
4,40.84511,-80.34502
4,40.84513,-80.34591
4,40.84491,-80.34647
5,40.84385,-80.34588
5,40.8433,-80.34509
5,40.84255,-80.3455
5,40.84189,-80.34373
5,40.84394,-80.34223
5,40.84511,-80.34502
5,40.84385,-80.34588
6,40.84352,-80.34782
6,40.84255,-80.3455
6,40.8433,-80.34509
6,40.84445,-80.34725
6,40.84352,-80.34782
7,40.84352,-80.34782
7,40.84445,-80.34725
7,40.84631,-80.34921
7,40.84639,-80.35
7,40.84571,-80.35013
7,40.84464,-80.35017
7,40.84352,-80.34782
8,40.8485,-80.35191
8,40.84829,-80.35442
8,40.846,-80.35165
8,40.84571,-80.35013
8,40.84639,-80.35
8,40.84718,-80.3503
8,40.8485,-80.35191
9,40.8485,-80.35191
9,40.84887,-80.35249
9,40.84974,-80.3526
9,40.85015,-80.35478
9,40.84832,-80.35415
9,40.8485,-80.35191
10,40.85015,-80.35478
10,40.84974,-80.3526
10,40.85057,-80.35175
10,40.85042,-80.35367
10,40.85015,-80.35478
11,40.85057,-80.35175
11,40.85141,-80.35027
11,40.85151,-80.3521
11,40.85048,-80.35297
11,40.85057,-80.35175
12,40.85141,-80.35027
12,40.85057,-80.35175
12,40.85133,-80.34693
12,40.85207,-80.34734
12,40.85141,-80.35027
13,40.85207,-80.34734
13,40.85133,-80.34693
13,40.85225,-80.34465
13,40.85275,-80.3448
13,40.85207,-80.34734
14,40.85292,-80.34486
14,40.85225,-80.34465
14,40.85194,-80.3424
14,40.85179,-80.34139
14,40.85258,-80.34145
14,40.85292,-80.34486
15,40.85194,-80.3424
15,40.8518,-80.34438
15,40.85154,-80.34429
15,40.85126,-80.34425
15,40.85127,-80.34252
15,40.85179,-80.34139
15,40.85194,-80.3424
16,40.8518,-80.34438
16,40.85166,-80.3455
16,40.8515,-80.34609
16,40.85121,-80.34597
16,40.85146,-80.34518
16,40.85122,-80.34497
16,40.85126,-80.34425
16,40.85154,-80.34429
16,40.8518,-80.34438
17,40.85089,-80.3479
17,40.85066,-80.34776
17,40.85121,-80.34597
17,40.8515,-80.34609
17,40.85089,-80.3479
128,40.85146,-80.34518
128,40.84963,-80.35094
128,40.84936,-80.35067
128,40.84746,-80.34991
128,40.84681,-80.34119
128,40.85146,-80.34518
